Flight_ID,Airline,Aircraft_Type,Origin,Destination,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Delay_Cause,Cancelled,Turnaround_Time_Minutes
AI1848,SpiceJet,A320,MAA,BLR,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 11:00:00,2025-08-05 12:00:00,Technical,No,33
AI1849,Vistara,A320,BLR,CCU,2025-08-05 09:00:00,2025-08-05 09:20:00,2025-08-05 12:00:00,2025-08-05 12:20:00,Weather,No,63
AI1850,Vistara,B737,DEL,MAA,2025-08-05 10:00:00,2025-08-05 10:10:00,2025-08-05 11:00:00,2025-08-05 11:10:00,Technical,No,43
AI1851,Air India,B737,MAA,BLR,2025-08-05 11:00:00,2025-08-05 11:30:00,2025-08-05 12:30:00,2025-08-05 13:00:00,Weather,No,53
AI1852,Air India,A320,BOM,CCU,2025-08-05 12:00:00,2025-08-05 12:45:00,2025-08-05 15:00:00,2025-08-05 15:00:00,Technical,No,64
AI1853,SpiceJet,A321,BOM,BLR,2025-08-05 13:00:00,2025-08-05 13:10:00,2025-08-05 14:00:00,2025-08-05 14:00:00,None,No,42
AI1854,Vistara,B787,BOM,BLR,2025-08-05 14:00:00,2025-08-05 14:00:00,2025-08-05 17:00:00,2025-08-05 17:20:00,ATC,No,40
AI1855,Vistara,A321,BOM,HYD,2025-08-05 15:00:00,2025-08-05 15:15:00,2025-08-05 17:00:00,2025-08-05 17:15:00,Technical,No,83
AI1856,SpiceJet,B787,CCU,HYD,2025-08-05 16:00:00,2025-08-05 16:10:00,2025-08-05 18:30:00,2025-08-05 18:40:00,Weather,No,64
AI1857,IndiGo,A320,DEL,BOM,2025-08-05 17:00:00,2025-08-05 17:20:00,2025-08-05 19:30:00,2025-08-05 19:50:00,Crew,No,55
AI1858,Air India,B787,HYD,CCU,2025-08-05 18:00:00,2025-08-05 18:20:00,2025-08-05 19:30:00,2025-08-05 19:30:00,ATC,No,85
AI1859,SpiceJet,B787,BOM,CCU,2025-08-05 19:00:00,2025-08-05 19:45:00,2025-08-05 21:00:00,2025-08-05 21:45:00,Crew,No,75
AI1860,Vistara,B787,BOM,CCU,2025-08-05 20:00:00,2025-08-05 20:05:00,2025-08-05 21:00:00,2025-08-05 21:05:00,Crew,No,44
AI1861,IndiGo,A321,BLR,DEL,2025-08-05 21:00:00,2025-08-05 21:00:00,2025-08-05 22:30:00,2025-08-05 22:30:00,Ground Ops,No,48
AI1862,SpiceJet,A320,HYD,DEL,2025-08-05 22:00:00,2025-08-05 22:00:00,2025-08-06 00:30:00,2025-08-06 00:30:00,ATC,No,81
AI1863,Vistara,A321,DEL,BOM,2025-08-05 23:00:00,2025-08-05 23:10:00,2025-08-06 02:00:00,2025-08-06 02:10:00,Crew,No,40
AI1864,Air India,A320,BOM,CCU,2025-08-06 00:00:00,2025-08-06 00:05:00,2025-08-06 03:00:00,2025-08-06 03:05:00,Technical,Yes,88
AI1865,Vistara,A320,DEL,BLR,2025-08-06 01:00:00,2025-08-06 01:45:00,2025-08-06 02:00:00,2025-08-06 02:45:00,ATC,No,53
AI1866,IndiGo,B737,BOM,DEL,2025-08-06 02:00:00,2025-08-06 02:00:00,2025-08-06 03:30:00,2025-08-06 03:30:00,None,No,51
AI1867,IndiGo,A320,CCU,DEL,2025-08-06 03:00:00,2025-08-06 03:00:00,2025-08-06 06:00:00,2025-08-06 06:15:00,Ground Ops,Yes,56
AI1868,Air India,B737,HYD,BOM,2025-08-06 04:00:00,2025-08-06 04:30:00,2025-08-06 05:30:00,2025-08-06 06:00:00,Crew,No,43
AI1869,SpiceJet,A320,HYD,DEL,2025-08-06 05:00:00,2025-08-06 05:10:00,2025-08-06 07:30:00,2025-08-06 07:30:00,Technical,No,65
AI1870,SpiceJet,B787,MAA,HYD,2025-08-06 06:00:00,2025-08-06 06:05:00,2025-08-06 07:30:00,2025-08-06 07:35:00,ATC,No,76
AI1871,Vistara,B787,MAA,BLR,2025-08-06 07:00:00,2025-08-06 07:00:00,2025-08-06 09:00:00,2025-08-06 09:15:00,Crew,No,45
AI1872,Air India,B737,CCU,HYD,2025-08-06 08:00:00,2025-08-06 08:15:00,2025-08-06 10:30:00,2025-08-06 10:45:00,Crew,No,30
AI1873,Air India,A321,MAA,CCU,2025-08-06 09:00:00,2025-08-06 09:00:00,2025-08-06 12:00:00,2025-08-06 12:00:00,Crew,No,32
AI1874,Vistara,A320,BLR,HYD,2025-08-06 10:00:00,2025-08-06 10:00:00,2025-08-06 12:30:00,2025-08-06 12:30:00,None,No,84
AI1875,SpiceJet,A321,HYD,BOM,2025-08-06 11:00:00,2025-08-06 11:20:00,2025-08-06 13:00:00,2025-08-06 13:00:00,Weather,No,31
AI1876,Air India,A321,BLR,CCU,2025-08-06 12:00:00,2025-08-06 12:45:00,2025-08-06 13:30:00,2025-08-06 13:30:00,Technical,No,78
AI1877,Vistara,A320,CCU,BLR,2025-08-06 13:00:00,2025-08-06 13:00:00,2025-08-06 15:30:00,2025-08-06 15:45:00,Weather,No,63
AI1878,Air India,A320,HYD,MAA,2025-08-06 14:00:00,2025-08-06 14:00:00,2025-08-06 15:30:00,2025-08-06 16:15:00,ATC,No,36
AI1879,IndiGo,B737,BLR,DEL,2025-08-06 15:00:00,2025-08-06 15:20:00,2025-08-06 16:30:00,2025-08-06 16:50:00,Technical,No,62
AI1880,IndiGo,B737,BOM,DEL,2025-08-06 16:00:00,2025-08-06 16:30:00,2025-08-06 18:00:00,2025-08-06 18:00:00,Technical,No,55
AI1881,IndiGo,A321,BOM,MAA,2025-08-06 17:00:00,2025-08-06 17:05:00,2025-08-06 19:00:00,2025-08-06 19:05:00,Crew,No,80
AI1882,Air India,B787,BOM,MAA,2025-08-06 18:00:00,2025-08-06 18:00:00,2025-08-06 20:30:00,2025-08-06 20:40:00,None,No,61
AI1883,Vistara,A321,CCU,BOM,2025-08-06 19:00:00,2025-08-06 19:30:00,2025-08-06 20:00:00,2025-08-06 20:30:00,Crew,No,32
AI1884,Vistara,B737,MAA,BLR,2025-08-06 20:00:00,2025-08-06 20:15:00,2025-08-06 21:00:00,2025-08-06 21:00:00,None,No,40
AI1885,SpiceJet,A320,DEL,HYD,2025-08-06 21:00:00,2025-08-06 21:30:00,2025-08-06 23:30:00,2025-08-06 23:30:00,ATC,No,48
AI1886,Air India,B787,CCU,BLR,2025-08-06 22:00:00,2025-08-06 23:00:00,2025-08-06 23:30:00,2025-08-07 00:30:00,Technical,No,49
AI1887,IndiGo,B737,HYD,MAA,2025-08-06 23:00:00,2025-08-06 23:45:00,2025-08-07 00:00:00,2025-08-07 00:45:00,ATC,No,31
AI1888,IndiGo,A321,MAA,HYD,2025-08-07 00:00:00,2025-08-07 00:30:00,2025-08-07 01:30:00,2025-08-07 02:00:00,None,No,44
AI1889,SpiceJet,A320,CCU,MAA,2025-08-07 01:00:00,2025-08-07 01:00:00,2025-08-07 03:30:00,2025-08-07 04:15:00,ATC,No,70
AI1890,SpiceJet,A320,CCU,MAA,2025-08-07 02:00:00,2025-08-07 02:00:00,2025-08-07 03:00:00,2025-08-07 03:10:00,Ground Ops,No,79
AI1891,IndiGo,A320,DEL,HYD,2025-08-07 03:00:00,2025-08-07 03:00:00,2025-08-07 04:30:00,2025-08-07 04:30:00,ATC,No,74
AI1892,IndiGo,A321,HYD,DEL,2025-08-07 04:00:00,2025-08-07 04:00:00,2025-08-07 07:00:00,2025-08-07 07:00:00,None,No,45
AI1893,Vistara,A321,BOM,HYD,2025-08-07 05:00:00,2025-08-07 05:05:00,2025-08-07 07:30:00,2025-08-07 07:30:00,Technical,No,32
AI1894,Air India,B737,MAA,BLR,2025-08-07 06:00:00,2025-08-07 06:10:00,2025-08-07 07:30:00,2025-08-07 07:40:00,Technical,No,47
AI1895,IndiGo,A321,CCU,BOM,2025-08-07 07:00:00,2025-08-07 07:15:00,2025-08-07 09:00:00,2025-08-07 09:15:00,Weather,No,77
AI1896,IndiGo,B737,DEL,CCU,2025-08-07 08:00:00,2025-08-07 08:05:00,2025-08-07 10:30:00,2025-08-07 10:35:00,Crew,No,37
AI1897,Air India,A321,CCU,HYD,2025-08-07 09:00:00,2025-08-07 09:15:00,2025-08-07 10:30:00,2025-08-07 10:45:00,ATC,No,82
AI1898,SpiceJet,A321,BOM,CCU,2025-08-07 10:00:00,2025-08-07 10:00:00,2025-08-07 11:30:00,2025-08-07 11:45:00,Weather,No,80
AI1899,SpiceJet,A320,CCU,MAA,2025-08-07 11:00:00,2025-08-07 11:15:00,2025-08-07 13:00:00,2025-08-07 13:15:00,Technical,No,54
AI1900,Vistara,A320,MAA,BLR,2025-08-07 12:00:00,2025-08-07 12:00:00,2025-08-07 15:00:00,2025-08-07 15:00:00,Weather,No,71
AI1901,IndiGo,B787,BLR,MAA,2025-08-07 13:00:00,2025-08-07 13:20:00,2025-08-07 15:30:00,2025-08-07 15:50:00,ATC,No,55
AI1902,Vistara,B787,CCU,BOM,2025-08-07 14:00:00,2025-08-07 14:30:00,2025-08-07 15:30:00,2025-08-07 15:30:00,Ground Ops,No,38
AI1903,SpiceJet,A320,CCU,BLR,2025-08-07 15:00:00,2025-08-07 15:00:00,2025-08-07 17:30:00,2025-08-07 17:30:00,ATC,No,82
AI1904,IndiGo,B737,BOM,DEL,2025-08-07 16:00:00,2025-08-07 16:30:00,2025-08-07 18:00:00,2025-08-07 18:00:00,ATC,No,77
AI1905,SpiceJet,A321,HYD,BLR,2025-08-07 17:00:00,2025-08-07 17:00:00,2025-08-07 18:00:00,2025-08-07 18:00:00,None,No,86
AI1906,SpiceJet,A320,MAA,DEL,2025-08-07 18:00:00,2025-08-07 18:15:00,2025-08-07 20:00:00,2025-08-07 20:00:00,None,No,47
AI1907,SpiceJet,A321,MAA,BOM,2025-08-07 19:00:00,2025-08-07 19:05:00,2025-08-07 22:00:00,2025-08-07 22:00:00,Technical,No,85
AI1908,Air India,A320,CCU,DEL,2025-08-07 20:00:00,2025-08-07 20:30:00,2025-08-07 22:30:00,2025-08-07 22:30:00,Technical,No,35
AI1909,SpiceJet,A321,DEL,BLR,2025-08-07 21:00:00,2025-08-07 21:10:00,2025-08-07 22:00:00,2025-08-07 22:10:00,Crew,No,34
AI1910,IndiGo,A321,MAA,BLR,2025-08-07 22:00:00,2025-08-07 22:30:00,2025-08-08 00:00:00,2025-08-08 00:00:00,Technical,No,34
AI1911,Vistara,A321,CCU,BLR,2025-08-07 23:00:00,2025-08-07 23:00:00,2025-08-08 02:00:00,2025-08-08 02:00:00,ATC,No,62
AI1912,IndiGo,A320,HYD,DEL,2025-08-08 00:00:00,2025-08-08 00:00:00,2025-08-08 03:00:00,2025-08-08 03:05:00,Crew,No,76
AI1913,Vistara,B737,HYD,CCU,2025-08-08 01:00:00,2025-08-08 01:15:00,2025-08-08 02:30:00,2025-08-08 02:45:00,Ground Ops,No,75
AI1914,SpiceJet,A321,BOM,MAA,2025-08-08 02:00:00,2025-08-08 02:30:00,2025-08-08 03:00:00,2025-08-08 03:30:00,Technical,No,78
AI1915,IndiGo,A320,CCU,MAA,2025-08-08 03:00:00,2025-08-08 03:00:00,2025-08-08 04:30:00,2025-08-08 04:30:00,Technical,Yes,76
AI1916,SpiceJet,A320,CCU,HYD,2025-08-08 04:00:00,2025-08-08 04:20:00,2025-08-08 07:00:00,2025-08-08 07:20:00,ATC,Yes,56
AI1917,SpiceJet,A321,BLR,MAA,2025-08-08 05:00:00,2025-08-08 05:30:00,2025-08-08 08:00:00,2025-08-08 08:30:00,Ground Ops,No,31
AI1918,SpiceJet,A320,BOM,CCU,2025-08-08 06:00:00,2025-08-08 06:00:00,2025-08-08 07:00:00,2025-08-08 07:45:00,Crew,No,30
AI1919,SpiceJet,A321,BLR,BOM,2025-08-08 07:00:00,2025-08-08 07:00:00,2025-08-08 10:00:00,2025-08-08 10:00:00,Crew,No,77
AI1920,SpiceJet,B787,DEL,HYD,2025-08-08 08:00:00,2025-08-08 08:00:00,2025-08-08 09:30:00,2025-08-08 09:50:00,None,No,83
AI1921,Vistara,B737,BOM,BLR,2025-08-08 09:00:00,2025-08-08 09:45:00,2025-08-08 10:30:00,2025-08-08 11:15:00,Ground Ops,No,64
AI1922,SpiceJet,A321,BOM,HYD,2025-08-08 10:00:00,2025-08-08 10:00:00,2025-08-08 13:00:00,2025-08-08 13:05:00,Weather,No,68
AI1923,Vistara,B737,HYD,BLR,2025-08-08 11:00:00,2025-08-08 11:45:00,2025-08-08 13:30:00,2025-08-08 13:30:00,ATC,No,88
AI1924,SpiceJet,A320,DEL,HYD,2025-08-08 12:00:00,2025-08-08 12:00:00,2025-08-08 13:30:00,2025-08-08 13:30:00,Technical,No,39
AI1925,IndiGo,B737,CCU,MAA,2025-08-08 13:00:00,2025-08-08 14:00:00,2025-08-08 14:00:00,2025-08-08 15:00:00,Weather,No,36
AI1926,IndiGo,B787,BOM,HYD,2025-08-08 14:00:00,2025-08-08 14:20:00,2025-08-08 16:00:00,2025-08-08 16:00:00,ATC,No,77
AI1927,SpiceJet,A321,DEL,BLR,2025-08-08 15:00:00,2025-08-08 15:00:00,2025-08-08 17:00:00,2025-08-08 17:00:00,Technical,No,67
AI1928,SpiceJet,B737,MAA,CCU,2025-08-08 16:00:00,2025-08-08 16:00:00,2025-08-08 17:30:00,2025-08-08 17:30:00,Crew,No,80
AI1929,Air India,B787,CCU,HYD,2025-08-08 17:00:00,2025-08-08 17:10:00,2025-08-08 19:00:00,2025-08-08 19:10:00,None,No,55
AI1930,IndiGo,A321,CCU,BLR,2025-08-08 18:00:00,2025-08-08 18:15:00,2025-08-08 19:30:00,2025-08-08 19:30:00,None,No,42
AI1931,SpiceJet,A321,BOM,CCU,2025-08-08 19:00:00,2025-08-08 19:30:00,2025-08-08 21:00:00,2025-08-08 21:30:00,Weather,No,83
AI1932,Air India,A320,DEL,BLR,2025-08-08 20:00:00,2025-08-08 20:20:00,2025-08-08 23:00:00,2025-08-08 23:20:00,Crew,Yes,68
AI1933,Air India,B737,HYD,BLR,2025-08-08 21:00:00,2025-08-08 21:20:00,2025-08-09 00:00:00,2025-08-09 00:00:00,Weather,No,84
AI1934,SpiceJet,A320,CCU,HYD,2025-08-08 22:00:00,2025-08-08 22:30:00,2025-08-08 23:00:00,2025-08-08 23:30:00,Technical,No,49
AI1935,Vistara,B787,MAA,HYD,2025-08-08 23:00:00,2025-08-08 23:20:00,2025-08-09 00:30:00,2025-08-09 00:50:00,Ground Ops,No,80
AI1936,SpiceJet,B787,CCU,DEL,2025-08-09 00:00:00,2025-08-09 00:05:00,2025-08-09 03:00:00,2025-08-09 03:05:00,Crew,No,50
AI1937,Vistara,A320,CCU,DEL,2025-08-09 01:00:00,2025-08-09 01:15:00,2025-08-09 03:00:00,2025-08-09 03:00:00,None,No,57
AI1938,Vistara,B787,CCU,DEL,2025-08-09 02:00:00,2025-08-09 02:15:00,2025-08-09 04:00:00,2025-08-09 04:15:00,Ground Ops,No,62
AI1939,IndiGo,A320,BLR,HYD,2025-08-09 03:00:00,2025-08-09 03:10:00,2025-08-09 05:30:00,2025-08-09 05:40:00,Weather,No,77
AI1940,Vistara,B737,CCU,BOM,2025-08-09 04:00:00,2025-08-09 04:00:00,2025-08-09 06:30:00,2025-08-09 07:00:00,Crew,No,31
AI1941,IndiGo,B787,BLR,BOM,2025-08-09 05:00:00,2025-08-09 05:10:00,2025-08-09 07:30:00,2025-08-09 07:40:00,Technical,No,49
AI1942,Vistara,B787,DEL,BLR,2025-08-09 06:00:00,2025-08-09 06:15:00,2025-08-09 07:30:00,2025-08-09 07:45:00,Technical,No,47
AI1943,SpiceJet,B787,BOM,MAA,2025-08-09 07:00:00,2025-08-09 07:00:00,2025-08-09 08:30:00,2025-08-09 08:30:00,None,No,59
AI1944,IndiGo,A321,DEL,BLR,2025-08-09 08:00:00,2025-08-09 08:45:00,2025-08-09 09:30:00,2025-08-09 09:30:00,Crew,No,42
AI1945,Air India,B737,DEL,BOM,2025-08-09 09:00:00,2025-08-09 09:05:00,2025-08-09 10:30:00,2025-08-09 10:35:00,Weather,Yes,36
AI1946,Vistara,B787,CCU,MAA,2025-08-09 10:00:00,2025-08-09 10:05:00,2025-08-09 12:30:00,2025-08-09 12:30:00,Crew,No,46
AI1947,Air India,B737,MAA,BLR,2025-08-09 11:00:00,2025-08-09 11:05:00,2025-08-09 12:00:00,2025-08-09 12:00:00,Crew,No,71
AI1948,Vistara,B787,CCU,BLR,2025-08-09 12:00:00,2025-08-09 12:00:00,2025-08-09 13:00:00,2025-08-09 13:00:00,Crew,Yes,66
AI1949,Vistara,B787,HYD,BLR,2025-08-09 13:00:00,2025-08-09 13:10:00,2025-08-09 15:00:00,2025-08-09 15:10:00,ATC,No,60
AI1950,SpiceJet,B737,BOM,CCU,2025-08-09 14:00:00,2025-08-09 14:05:00,2025-08-09 15:00:00,2025-08-09 15:05:00,None,No,54
AI1951,Vistara,A321,CCU,DEL,2025-08-09 15:00:00,2025-08-09 15:00:00,2025-08-09 16:00:00,2025-08-09 16:15:00,None,No,48
AI1952,Vistara,A321,MAA,CCU,2025-08-09 16:00:00,2025-08-09 16:10:00,2025-08-09 18:30:00,2025-08-09 18:40:00,Crew,No,57
AI1953,Vistara,A321,CCU,DEL,2025-08-09 17:00:00,2025-08-09 17:00:00,2025-08-09 18:30:00,2025-08-09 18:30:00,None,No,35
AI1954,IndiGo,A321,MAA,DEL,2025-08-09 18:00:00,2025-08-09 18:00:00,2025-08-09 21:00:00,2025-08-09 21:00:00,Ground Ops,No,44
AI1955,Vistara,B737,BOM,HYD,2025-08-09 19:00:00,2025-08-09 19:00:00,2025-08-09 22:00:00,2025-08-09 22:20:00,ATC,No,56
AI1956,Air India,A320,HYD,DEL,2025-08-09 20:00:00,2025-08-09 20:00:00,2025-08-09 22:30:00,2025-08-09 22:30:00,Ground Ops,No,65
AI1957,SpiceJet,A321,BOM,HYD,2025-08-09 21:00:00,2025-08-09 21:45:00,2025-08-09 22:30:00,2025-08-09 23:15:00,Weather,No,47
AI1958,IndiGo,A321,BOM,DEL,2025-08-09 22:00:00,2025-08-09 22:15:00,2025-08-10 00:00:00,2025-08-10 00:15:00,Ground Ops,No,60
AI1959,SpiceJet,A321,MAA,HYD,2025-08-09 23:00:00,2025-08-09 23:00:00,2025-08-10 00:00:00,2025-08-10 00:00:00,None,No,48
AI1960,SpiceJet,A320,DEL,BLR,2025-08-10 00:00:00,2025-08-10 00:20:00,2025-08-10 01:00:00,2025-08-10 01:20:00,Technical,No,88
AI1961,SpiceJet,A320,MAA,BOM,2025-08-10 01:00:00,2025-08-10 01:30:00,2025-08-10 02:00:00,2025-08-10 02:30:00,Weather,No,74
AI1962,Vistara,A320,CCU,BOM,2025-08-10 02:00:00,2025-08-10 02:00:00,2025-08-10 03:00:00,2025-08-10 03:10:00,ATC,No,64
AI1963,Vistara,B737,CCU,MAA,2025-08-10 03:00:00,2025-08-10 03:10:00,2025-08-10 06:00:00,2025-08-10 06:00:00,Crew,No,62
AI1964,Air India,A321,BLR,HYD,2025-08-10 04:00:00,2025-08-10 04:20:00,2025-08-10 06:00:00,2025-08-10 06:00:00,ATC,No,45
AI1965,Air India,A321,CCU,HYD,2025-08-10 05:00:00,2025-08-10 05:30:00,2025-08-10 07:30:00,2025-08-10 08:00:00,Crew,No,54
AI1966,Air India,A321,CCU,DEL,2025-08-10 06:00:00,2025-08-10 06:00:00,2025-08-10 07:00:00,2025-08-10 07:00:00,ATC,Yes,31
AI1967,Vistara,B787,DEL,MAA,2025-08-10 07:00:00,2025-08-10 07:00:00,2025-08-10 08:30:00,2025-08-10 09:00:00,Weather,No,61
AI1968,SpiceJet,A320,HYD,BOM,2025-08-10 08:00:00,2025-08-10 08:00:00,2025-08-10 10:30:00,2025-08-10 10:35:00,Technical,No,76
AI1969,Vistara,B737,CCU,BOM,2025-08-10 09:00:00,2025-08-10 09:00:00,2025-08-10 11:00:00,2025-08-10 11:10:00,Crew,No,55
AI1970,Air India,B737,CCU,DEL,2025-08-10 10:00:00,2025-08-10 10:45:00,2025-08-10 11:30:00,2025-08-10 12:15:00,Ground Ops,No,53
AI1971,Air India,B787,BOM,BLR,2025-08-10 11:00:00,2025-08-10 11:45:00,2025-08-10 13:30:00,2025-08-10 14:15:00,None,No,78
AI1972,Vistara,A321,HYD,CCU,2025-08-10 12:00:00,2025-08-10 12:15:00,2025-08-10 13:30:00,2025-08-10 13:45:00,Weather,No,64
AI1973,Vistara,A320,CCU,BOM,2025-08-10 13:00:00,2025-08-10 14:00:00,2025-08-10 16:00:00,2025-08-10 17:00:00,Technical,No,75
AI1974,IndiGo,B787,DEL,BOM,2025-08-10 14:00:00,2025-08-10 14:05:00,2025-08-10 16:30:00,2025-08-10 16:35:00,Technical,No,36
AI1975,IndiGo,B737,MAA,DEL,2025-08-10 15:00:00,2025-08-10 15:15:00,2025-08-10 18:00:00,2025-08-10 18:00:00,None,No,58
AI1976,Air India,B787,BOM,HYD,2025-08-10 16:00:00,2025-08-10 16:15:00,2025-08-10 17:00:00,2025-08-10 17:00:00,Technical,No,44
AI1977,Vistara,B787,CCU,MAA,2025-08-10 17:00:00,2025-08-10 18:00:00,2025-08-10 20:00:00,2025-08-10 21:00:00,Crew,No,66
AI1978,IndiGo,A320,BOM,MAA,2025-08-10 18:00:00,2025-08-10 18:30:00,2025-08-10 19:00:00,2025-08-10 19:30:00,Weather,No,31
AI1979,IndiGo,A320,CCU,BOM,2025-08-10 19:00:00,2025-08-10 19:20:00,2025-08-10 20:30:00,2025-08-10 20:50:00,None,No,55
AI1980,Air India,A320,DEL,HYD,2025-08-10 20:00:00,2025-08-10 20:45:00,2025-08-10 23:00:00,2025-08-10 23:45:00,ATC,No,79
AI1981,Vistara,A320,MAA,BOM,2025-08-10 21:00:00,2025-08-10 21:00:00,2025-08-10 22:00:00,2025-08-10 22:10:00,Weather,No,44
AI1982,Air India,A321,HYD,MAA,2025-08-10 22:00:00,2025-08-10 22:45:00,2025-08-10 23:30:00,2025-08-11 00:15:00,Crew,No,58
AI1983,IndiGo,A321,CCU,BLR,2025-08-10 23:00:00,2025-08-10 23:00:00,2025-08-11 01:30:00,2025-08-11 01:30:00,Crew,No,53
AI1984,SpiceJet,A320,BLR,MAA,2025-08-11 00:00:00,2025-08-11 00:05:00,2025-08-11 03:00:00,2025-08-11 03:05:00,ATC,No,60
AI1985,SpiceJet,A321,BOM,HYD,2025-08-11 01:00:00,2025-08-11 01:00:00,2025-08-11 02:30:00,2025-08-11 02:30:00,Crew,No,66
AI1986,Vistara,B737,BOM,BLR,2025-08-11 02:00:00,2025-08-11 02:00:00,2025-08-11 03:30:00,2025-08-11 03:35:00,None,No,36
AI1987,IndiGo,A320,DEL,BLR,2025-08-11 03:00:00,2025-08-11 03:10:00,2025-08-11 05:30:00,2025-08-11 05:40:00,ATC,No,71
AI1988,SpiceJet,A320,BOM,DEL,2025-08-11 04:00:00,2025-08-11 04:20:00,2025-08-11 05:30:00,2025-08-11 05:50:00,Crew,No,49
AI1989,Air India,B787,DEL,BOM,2025-08-11 05:00:00,2025-08-11 05:00:00,2025-08-11 07:30:00,2025-08-11 07:30:00,Ground Ops,No,51
AI1990,IndiGo,A320,DEL,CCU,2025-08-11 06:00:00,2025-08-11 06:10:00,2025-08-11 07:00:00,2025-08-11 07:00:00,Technical,No,39
AI1991,Air India,A321,BLR,HYD,2025-08-11 07:00:00,2025-08-11 08:00:00,2025-08-11 09:30:00,2025-08-11 10:30:00,ATC,No,81
AI1992,IndiGo,B737,MAA,BLR,2025-08-11 08:00:00,2025-08-11 08:20:00,2025-08-11 11:00:00,2025-08-11 11:20:00,Ground Ops,No,70
AI1993,IndiGo,B787,CCU,DEL,2025-08-11 09:00:00,2025-08-11 09:20:00,2025-08-11 10:30:00,2025-08-11 10:50:00,Ground Ops,No,35
AI1994,Vistara,A321,CCU,DEL,2025-08-11 10:00:00,2025-08-11 10:15:00,2025-08-11 11:30:00,2025-08-11 11:30:00,Weather,No,36
AI1995,Air India,B737,BLR,MAA,2025-08-11 11:00:00,2025-08-11 11:10:00,2025-08-11 13:30:00,2025-08-11 13:40:00,Crew,No,65
AI1996,IndiGo,A321,BLR,HYD,2025-08-11 12:00:00,2025-08-11 12:05:00,2025-08-11 15:00:00,2025-08-11 15:05:00,Weather,No,40
AI1997,IndiGo,A321,HYD,DEL,2025-08-11 13:00:00,2025-08-11 13:45:00,2025-08-11 15:00:00,2025-08-11 15:00:00,Crew,No,43
AI1998,Vistara,B737,DEL,MAA,2025-08-11 14:00:00,2025-08-11 14:00:00,2025-08-11 16:00:00,2025-08-11 16:00:00,Ground Ops,No,85
AI1999,Vistara,B737,BLR,HYD,2025-08-11 15:00:00,2025-08-11 15:30:00,2025-08-11 16:00:00,2025-08-11 16:30:00,Technical,No,61
